feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
5489330,1000013091,80735,5,"Excellent quality, will buy again!",Customer Service,Positive,2023-05-16
3730382,1000002223,70604,3,Very disappointed with the quality.,Customer Service,Negative,2023-05-27
6718267,1000013408,57197,2,Product was damaged during delivery.,App Experience,Negative,2024-07-16
1020775,1000010462,77878,2,Very disappointed with the quality.,Product Quality,Negative,2024-08-30
4114443,1000003835,93218,1,Items were missing from my order.,Delivery,Negative,2023-09-29
3841707,1000004044,60636,5,Great prices and fast delivery!,Delivery,Positive,2023-10-25
9304078,1000006415,55382,4,"It was okay, nothing special.",Customer Service,Neutral,2024-08-31
5831923,1000008647,44583,4,Very happy with the service!,Delivery,Positive,2024-09-16
2621125,1000007430,55116,3,The order was incorrect.,Delivery,Negative,2023-07-10
3638438,1000010294,13663,5,Very happy with the service!,App Experience,Positive,2023-05-30
8715578,1000008778,31101,5,"Excellent quality, will buy again!",Delivery,Positive,2024-06-11
2424668,1000007022,73285,3,The product met my expectations.,Customer Service,Neutral,2024-01-16
7705557,1000002764,82462,1,The order was incorrect.,Customer Service,Negative,2024-07-16
7510576,1000006035,67829,2,Customer service was not helpful.,Product Quality,Negative,2023-12-03
3435466,1000008241,67051,3,The packaging was poor.,Delivery,Negative,2024-05-10
7256577,1000009450,60408,3,"It was okay, nothing special.",Delivery,Neutral,2024-10-20
7431655,1000013286,40125,3,Not worth the price I paid.,App Experience,Negative,2023-09-03
9438059,1000013848,22706,3,"Average experience, could improve.",Product Quality,Neutral,2024-09-10
7977590,1000018415,94568,2,The packaging was poor.,Product Quality,Negative,2024-02-16
3356696,1000006320,48578,1,The order was incorrect.,App Experience,Negative,2023-08-07
6821444,1000017627,13730,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-10-31
8058385,1000004541,56421,1,Product was damaged during delivery.,Customer Service,Negative,2023-08-07
8830299,1000000470,73298,4,"Excellent quality, will buy again!",Delivery,Positive,2024-08-17
4064423,1000015816,15188,4,"It was okay, nothing special.",App Experience,Neutral,2024-10-22
7387709,1000002792,29609,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-09-14
8624078,1000012659,49098,5,Items were in perfect condition.,Customer Service,Positive,2024-03-15
9473991,1000012201,94584,5,Great prices and fast delivery!,Customer Service,Positive,2023-07-23
1687375,1000002105,53534,3,The product met my expectations.,App Experience,Neutral,2023-06-05
4118129,1000003874,80928,4,"Overall good experience, thank you!",App Experience,Positive,2024-05-29
9221056,1000014936,96411,2,The packaging was poor.,Customer Service,Negative,2024-07-04
5058986,1000006159,40470,3,Customer service was not helpful.,Product Quality,Negative,2024-06-09
6203968,1000019309,72675,5,Highly recommended!,Delivery,Positive,2023-08-31
9598125,1000004975,88383,1,The packaging was poor.,Delivery,Negative,2023-03-27
7822817,1000017292,29614,1,Items were missing from my order.,Product Quality,Negative,2023-11-08
1345587,1000019613,70462,3,Very disappointed with the quality.,Delivery,Negative,2024-07-05
9585407,1000013597,86060,5,Highly recommended!,Customer Service,Positive,2023-12-04
2004729,1000010899,23898,5,Will definitely order again.,App Experience,Positive,2023-11-22
5997297,1000008181,96754,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-09-17
4634192,1000006675,55663,1,The order was incorrect.,Delivery,Negative,2023-05-09
5584340,1000019564,15003,3,Customer service was not helpful.,Product Quality,Negative,2023-10-02
1839372,1000009103,95075,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-05
6305813,1000017903,89639,5,Very happy with the service!,Product Quality,Positive,2024-07-13
3025053,1000013794,39985,4,The product met my expectations.,App Experience,Neutral,2023-06-04
8970528,1000014638,44050,3,"Average experience, could improve.",App Experience,Neutral,2023-07-27
4748669,1000009660,10076,3,Taste was not as expected.,App Experience,Negative,2024-07-16
9304849,1000010386,44776,3,The product met my expectations.,Product Quality,Neutral,2024-09-01
6525511,1000009004,34044,5,Will definitely order again.,Delivery,Positive,2023-08-06
6348419,1000001639,67423,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2023-08-09
4523320,1000010206,86371,3,"Average experience, could improve.",App Experience,Neutral,2024-01-26
8562940,1000001177,94207,5,Good selection of products.,Product Quality,Positive,2023-04-17
3797948,1000001054,21648,1,The packaging was poor.,App Experience,Negative,2023-07-05
2228327,1000011755,18508,5,Very fresh and well-packaged.,App Experience,Positive,2024-09-02
3185741,1000009364,26518,3,Product was damaged during delivery.,Customer Service,Negative,2024-03-06
6342987,1000012808,25625,3,The product met my expectations.,Product Quality,Neutral,2024-05-11
3152074,1000015617,48551,4,"It was okay, nothing special.",App Experience,Neutral,2024-02-24
9977924,1000008969,86817,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-19
384929,1000003083,36678,2,Product was damaged during delivery.,App Experience,Negative,2023-10-11
8067240,1000002512,33211,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-08-30
502705,1000011925,55414,4,Very fresh and well-packaged.,App Experience,Positive,2024-08-12
5955616,1000012257,94997,4,Highly recommended!,App Experience,Positive,2023-08-30
4707258,1000012788,98817,2,Product was damaged during delivery.,Delivery,Negative,2023-10-12
3275204,1000019313,73630,3,Product was damaged during delivery.,Delivery,Negative,2024-02-06
3930670,1000017183,62102,4,The product met my expectations.,App Experience,Neutral,2023-07-03
9081467,1000001357,80466,3,The product met my expectations.,Product Quality,Neutral,2023-11-21
8349357,1000012057,32325,3,The product met my expectations.,App Experience,Neutral,2024-05-16
8085505,1000004366,43847,3,The product met my expectations.,App Experience,Neutral,2024-10-21
5010654,1000012444,54603,2,Customer service was not helpful.,App Experience,Negative,2023-08-25
2696681,1000011488,76061,5,Highly recommended!,Product Quality,Positive,2024-05-14
4096289,1000013694,47968,3,Items were missing from my order.,Customer Service,Negative,2024-04-04
5929487,1000012049,20834,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2023-10-25
4930305,1000007536,62640,4,Great prices and fast delivery!,Customer Service,Positive,2024-02-22
3153160,1000002657,83821,4,"Excellent quality, will buy again!",App Experience,Positive,2024-05-28
4889229,1000013026,64118,3,The product met my expectations.,Product Quality,Neutral,2023-09-18
2002715,1000001913,32553,3,Taste was not as expected.,App Experience,Negative,2023-08-23
7379581,1000011308,44286,5,Highly recommended!,App Experience,Positive,2023-06-11
4314327,1000005895,82326,2,The packaging was poor.,Customer Service,Negative,2024-01-29
2369256,1000005966,94469,1,Customer service was not helpful.,App Experience,Negative,2024-08-27
5188558,1000005322,41593,1,I had a bad experience.,Product Quality,Negative,2024-09-01
1271185,1000004510,93321,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-05-27
3914485,1000004992,62272,4,The product met my expectations.,Customer Service,Neutral,2023-05-13
9471210,1000016028,33733,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2024-03-25
2743823,1000009502,17725,4,Customer service was very helpful.,Customer Service,Positive,2023-03-27
5003269,1000016890,38984,4,The product met my expectations.,Customer Service,Neutral,2024-09-17
3274280,1000001244,88830,1,Product was damaged during delivery.,Delivery,Negative,2024-02-13
7736053,1000009623,18638,4,Very happy with the service!,Product Quality,Positive,2023-08-16
4647007,1000016660,79749,4,Good selection of products.,Delivery,Positive,2024-04-17
1722620,1000003253,14208,2,Taste was not as expected.,Customer Service,Negative,2024-10-11
426019,1000013680,45236,5,Very fresh and well-packaged.,Delivery,Positive,2024-03-28
8634012,1000008516,64103,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-05-28
6180564,1000016553,20346,4,The product met my expectations.,Product Quality,Neutral,2024-03-02
656135,1000010183,49293,5,Very fresh and well-packaged.,Product Quality,Positive,2023-12-28
9873588,1000015853,49956,3,Delivery was late and I was unhappy.,Product Quality,Negative,2023-04-20
1962583,1000014630,88267,4,"Average experience, could improve.",Delivery,Neutral,2023-03-27
770300,1000004357,45214,2,Delivery was late and I was unhappy.,Customer Service,Negative,2023-05-29
7360651,1000018120,28536,4,Very fresh and well-packaged.,App Experience,Positive,2023-08-22
3458028,1000015223,39560,2,Very disappointed with the quality.,Customer Service,Negative,2024-08-13
518878,1000008024,84261,4,The product met my expectations.,App Experience,Neutral,2024-07-03
7800038,1000012254,13054,1,Not worth the price I paid.,Delivery,Negative,2024-03-21
8232663,1000004322,38304,2,Items were missing from my order.,App Experience,Negative,2024-05-17
3569673,1000013928,39373,1,The order was incorrect.,Delivery,Negative,2023-11-19
3522911,1000001188,38265,4,Very fresh and well-packaged.,Delivery,Positive,2023-08-07
4552421,1000017085,94100,5,Customer service was very helpful.,App Experience,Positive,2024-09-03
3829031,1000000484,30290,5,"Excellent quality, will buy again!",Product Quality,Positive,2023-04-25
4125665,1000003677,99652,1,The order was incorrect.,Customer Service,Negative,2023-11-29
5647020,1000002359,44304,3,"It was okay, nothing special.",Delivery,Neutral,2024-01-09
3799517,1000007084,86142,5,"Excellent quality, will buy again!",Product Quality,Positive,2023-11-18
5056957,1000009107,71272,1,Very disappointed with the quality.,Product Quality,Negative,2023-05-17
4241626,1000016367,49645,2,The packaging was poor.,Customer Service,Negative,2023-09-11
3796945,1000000886,33534,1,Product was damaged during delivery.,Product Quality,Negative,2023-09-18
1420079,1000007457,19921,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-07-11
516028,1000004577,94048,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-28
2172693,1000001192,32245,2,Items were missing from my order.,App Experience,Negative,2024-01-12
9087201,1000019675,78785,2,Very disappointed with the quality.,App Experience,Negative,2024-03-13
1610547,1000019524,22494,3,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-09-10
4548300,1000000388,67261,4,"It was okay, nothing special.",App Experience,Neutral,2024-07-26
8233641,1000008836,38769,3,"Average experience, could improve.",Delivery,Neutral,2023-03-30
2716119,1000010146,71930,4,Good selection of products.,App Experience,Positive,2024-01-01
3144849,1000000511,62007,4,"Average experience, could improve.",App Experience,Neutral,2024-03-22
9462518,1000004716,22657,4,"Overall good experience, thank you!",Product Quality,Positive,2023-05-07
7868447,1000019595,24653,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-11-01
3141053,1000014774,10469,2,Taste was not as expected.,Customer Service,Negative,2023-11-05
619265,1000017082,52998,3,The product met my expectations.,Product Quality,Neutral,2024-04-04
4863296,1000014234,97655,4,Customer service was very helpful.,Customer Service,Positive,2024-09-25
4582675,1000007224,65144,1,Items were missing from my order.,App Experience,Negative,2024-01-12
252254,1000011277,35682,5,Very fresh and well-packaged.,App Experience,Positive,2024-05-23
9314635,1000004922,44722,3,Customer service was not helpful.,Customer Service,Negative,2023-12-09
7807519,1000017199,31703,4,"It was okay, nothing special.",Product Quality,Neutral,2024-01-20
3731630,1000000747,22853,4,"Average experience, could improve.",Customer Service,Neutral,2023-11-13
2184545,1000013615,77107,3,The product met my expectations.,Product Quality,Neutral,2024-08-19
4813092,1000006048,56645,1,Delivery was late and I was unhappy.,App Experience,Negative,2024-06-18
2595784,1000012408,84014,1,Customer service was not helpful.,Customer Service,Negative,2024-08-18
2785226,1000003219,75598,1,Not worth the price I paid.,Delivery,Negative,2024-05-14
6952073,1000004730,83638,1,Customer service was not helpful.,Product Quality,Negative,2024-08-12
9351987,1000019890,40049,1,Items were missing from my order.,App Experience,Negative,2023-11-24
4471732,1000006229,54026,3,The product met my expectations.,Product Quality,Neutral,2024-04-25
171231,1000015311,18940,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-04-26
5478195,1000008539,94578,4,Will definitely order again.,Customer Service,Positive,2023-08-26
4758791,1000006709,75103,1,I had a bad experience.,App Experience,Negative,2024-11-01
1250410,1000017888,35909,3,Items were missing from my order.,Customer Service,Negative,2024-10-26
6039931,1000010748,59769,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-02-15
747049,1000004074,55428,3,"It was okay, nothing special.",Customer Service,Neutral,2024-01-14
